model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
qwen,True,False,4.0,gpu,1,256,0.011821460218827929,0,0,0
qwen,True,False,4.0,gpu,2,256,0.011824078753467013,0,0,0
qwen,True,False,4.0,gpu,3,256,0.011827095215879529,0,0,0
qwen,True,False,4.0,gpu,4,256,0.011830012196348688,0,0,0
qwen,True,False,4.0,gpu,5,256,0.011832929176817848,0,0,0
qwen,True,False,4.0,gpu,6,256,0.011836244085060435,0,0,0
qwen,True,False,4.0,gpu,7,256,0.011839260547472953,0,0,0
qwen,True,False,4.0,gpu,8,256,0.01184227700988547,0,0,0
qwen,True,False,4.0,gpu,9,256,0.011845094508411272,0,0,0
qwen,True,False,4.0,gpu,10,256,0.011847215633333569,0,0,0
qwen,True,False,4.0,gpu,11,256,0.01184923727631251,0,0,0
qwen,True,False,4.0,gpu,12,257,0.011866453755603704,0,0,0
qwen,True,False,4.0,gpu,13,257,0.011869471120234966,0,0,0
qwen,True,False,4.0,gpu,14,256,0.01186939919582878,0,0,0
qwen,True,False,4.0,gpu,15,256,0.011872316176297939,0,0,0
qwen,True,False,4.0,gpu,16,256,0.011875631084540527,0,0,0
qwen,True,False,4.0,gpu,17,256,0.011878647546953043,0,0,0
qwen,True,False,4.0,gpu,18,257,0.011907878211544383,0,0,0
qwen,True,False,4.0,gpu,19,257,0.011910796094232286,0,0,0
qwen,True,False,4.0,gpu,20,257,0.011912918121373326,0,0,0
qwen,True,False,4.0,gpu,21,257,0.01191494066657101,0,0,0
qwen,True,False,4.0,gpu,22,257,0.011917560103428839,0,0,0
qwen,True,False,4.0,gpu,23,256,0.011916178009484364,0,0,0
qwen,True,False,4.0,gpu,24,261,0.01194976178667119,0,0,0
qwen,True,False,4.0,gpu,25,261,0.011952882242120783,0,0,0
qwen,True,False,4.0,gpu,26,261,0.011956201661457094,0,0,0
qwen,True,False,4.0,gpu,27,261,0.011959123153019974,0,0,0
qwen,True,False,4.0,gpu,28,261,0.011962044644582854,0,0,0
qwen,True,False,4.0,gpu,29,260,0.011959587433736572,0,0,0
qwen,True,False,4.0,gpu,30,265,0.012044897670214529,0,0,0
qwen,True,False,4.0,gpu,31,265,0.012047026915105525,0,0,0
qwen,True,False,4.0,gpu,32,265,0.012049753051656668,0,0,0
qwen,True,False,4.0,gpu,33,265,0.012053076079867955,0,0,0
qwen,True,False,4.0,gpu,34,265,0.012056100662249169,0,0,0
qwen,True,False,4.0,gpu,35,265,0.012059224726573739,0,0,0
qwen,True,False,4.0,gpu,36,268,0.012114261488070939,0,0,0
qwen,True,False,4.0,gpu,37,267,0.012111379282888905,0,0,0
qwen,True,False,4.0,gpu,38,267,0.012114405669707607,0,0,0
qwen,True,False,4.0,gpu,39,267,0.012117332574582952,0,0,0
qwen,True,False,4.0,gpu,40,266,0.012113856184397007,0,0,0
qwen,True,False,4.0,gpu,41,265,0.012103774575513475,0,0,0
qwen,True,False,4.0,gpu,42,270,0.012186324391128012,0,0,0
qwen,True,False,4.0,gpu,43,270,0.012189651930433018,0,0,0
qwen,True,False,4.0,gpu,44,270,0.012192780505851309,0,0,0
qwen,True,False,4.0,gpu,45,269,0.012192485257652319,0,0,0
qwen,True,False,4.0,gpu,46,269,0.012195911376681936,0,0,0
qwen,True,False,4.0,gpu,47,268,0.012162111809753358,0,0,0
qwen,True,False,4.0,gpu,48,275,0.012281637332214861,0,0,0
qwen,True,False,4.0,gpu,49,275,0.012284670936783516,0,0,0
qwen,True,False,4.0,gpu,50,275,0.012287107649692028,0,0,0
qwen,True,False,4.0,gpu,51,275,0.012289245916770462,0,0,0
qwen,True,False,4.0,gpu,52,275,0.012291981075509044,0,0,0
qwen,True,False,4.0,gpu,53,275,0.012295313125907772,0,0,0
qwen,True,False,4.0,gpu,54,284,0.012409423524386051,0,0,0
qwen,True,False,4.0,gpu,55,283,0.01239119893026162,0,0,0
qwen,True,False,4.0,gpu,56,282,0.012386214546750917,0,0,0
qwen,True,False,4.0,gpu,57,281,0.012376176482248605,0,0,0
qwen,True,False,4.0,gpu,58,281,0.012379314982073083,0,0,0
qwen,True,False,4.0,gpu,59,281,0.012382453481897562,0,0,0
qwen,True,False,4.0,gpu,60,286,0.012462207452236158,0,0,0
qwen,True,False,4.0,gpu,61,285,0.012457464199011642,0,0,0
qwen,True,False,4.0,gpu,62,285,0.012460407343824382,0,0,0
qwen,True,False,4.0,gpu,63,284,0.01245696006251975,0,0,0
qwen,True,False,4.0,gpu,64,284,0.012460200750943815,0,0,0
qwen,True,False,4.0,gpu,65,283,0.012459563750415029,0,0,0
qwen,True,False,4.0,gpu,66,292,0.012656655449048558,0,0,0
qwen,True,False,4.0,gpu,67,292,0.01265980387327922,0,0,0
qwen,True,False,4.0,gpu,68,292,0.012663250743339956,0,0,0
qwen,True,False,4.0,gpu,69,292,0.012666399167570615,0,0,0
qwen,True,False,4.0,gpu,70,292,0.012669050182084493,0,0,0
qwen,True,False,4.0,gpu,71,295,0.012695112493901848,0,0,0
qwen,True,False,4.0,gpu,72,294,0.012694319835986068,0,0,0
