model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
qwen,True,False,3.5,gpu,1,256,0.011866818554376945,0,0,0
qwen,True,False,3.5,gpu,2,256,0.011868939679299242,0,0,0
qwen,True,False,3.5,gpu,3,256,0.011872055623655115,0,0,0
qwen,True,False,3.5,gpu,4,256,0.011874972604124274,0,0,0
qwen,True,False,3.5,gpu,5,256,0.011878188030423505,0,0,0
qwen,True,False,3.5,gpu,6,256,0.011882000348382882,0,0,0
qwen,True,False,3.5,gpu,7,256,0.011885713184398902,0,0,0
qwen,True,False,3.5,gpu,8,256,0.011888033273207917,0,0,0
qwen,True,False,3.5,gpu,9,256,0.01189035336201693,0,0,0
qwen,True,False,3.5,gpu,10,256,0.011892573968882585,0,0,0
qwen,True,False,3.5,gpu,11,256,0.011894595611861526,0,0,0
qwen,True,False,3.5,gpu,12,260,0.01197561308945706,0,0,0
qwen,True,False,3.5,gpu,13,260,0.01197873264268791,0,0,0
qwen,True,False,3.5,gpu,14,258,0.011971658062785558,0,0,0
qwen,True,False,3.5,gpu,15,258,0.011974875293522275,0,0,0
qwen,True,False,3.5,gpu,16,258,0.011978788897862497,0,0,0
qwen,True,False,3.5,gpu,17,258,0.011982404056372648,0,0,0
qwen,True,False,3.5,gpu,18,263,0.012088213453602942,0,0,0
qwen,True,False,3.5,gpu,19,263,0.012090838303773237,0,0,0
qwen,True,False,3.5,gpu,20,263,0.012093264190056817,0,0,0
qwen,True,False,3.5,gpu,21,263,0.012095292148566965,0,0,0
qwen,True,False,3.5,gpu,22,263,0.01209751907096383,0,0,0
qwen,True,False,3.5,gpu,23,263,0.012100641330850911,0,0,0
qwen,True,False,3.5,gpu,24,268,0.012186423714920817,0,0,0
qwen,True,False,3.5,gpu,25,268,0.012189649967844978,0,0,0
qwen,True,False,3.5,gpu,26,268,0.012193771558259358,0,0,0
qwen,True,False,3.5,gpu,27,268,0.012197395738956947,0,0,0
qwen,True,False,3.5,gpu,28,268,0.012199726654390891,0,0,0
qwen,True,False,3.5,gpu,29,268,0.012202554979541622,0,0,0
qwen,True,False,3.5,gpu,30,273,0.012276233620774209,0,0,0
qwen,True,False,3.5,gpu,31,272,0.0122741993619447,0,0,0
qwen,True,False,3.5,gpu,32,272,0.012276533886253618,0,0,0
qwen,True,False,3.5,gpu,33,272,0.012279664266109398,0,0,0
qwen,True,False,3.5,gpu,34,272,0.01228279464596518,0,0,0
qwen,True,False,3.5,gpu,35,272,0.012286223471651033,0,0,0
qwen,True,False,3.5,gpu,36,274,0.012315310192487206,0,0,0
qwen,True,False,3.5,gpu,37,274,0.01231903926844062,0,0,0
qwen,True,False,3.5,gpu,38,274,0.01232127611524367,0,0,0
qwen,True,False,3.5,gpu,39,274,0.012324209335650224,0,0,0
qwen,True,False,3.5,gpu,40,274,0.012326744628283348,0,0,0
qwen,True,False,3.5,gpu,41,274,0.012328782511199683,0,0,0
qwen,True,False,3.5,gpu,42,277,0.012409739793232705,0,0,0
qwen,True,False,3.5,gpu,43,277,0.012412874684182205,0,0,0
qwen,True,False,3.5,gpu,44,277,0.012416009575131707,0,0,0
qwen,True,False,3.5,gpu,45,276,0.01241611857023735,0,0,0
qwen,True,False,3.5,gpu,46,276,0.01242034686034504,0,0,0
qwen,True,False,3.5,gpu,47,275,0.0124042679889305,0,0,0
qwen,True,False,3.5,gpu,48,276,0.012416454244917434,0,0,0
qwen,True,False,3.5,gpu,49,276,0.012419389269761476,0,0,0
qwen,True,False,3.5,gpu,50,276,0.012422025848775445,0,0,0
qwen,True,False,3.5,gpu,51,276,0.012424264500015984,0,0,0
qwen,True,False,3.5,gpu,52,276,0.01242660263319988,0,0,0
qwen,True,False,3.5,gpu,53,276,0.012429736621930636,0,0,0
qwen,True,False,3.5,gpu,54,281,0.012522242653235111,0,0,0
qwen,True,False,3.5,gpu,55,281,0.012525878562776378,0,0,0
qwen,True,False,3.5,gpu,56,281,0.01253001188203443,0,0,0
qwen,True,False,3.5,gpu,57,280,0.01252056980697352,0,0,0
qwen,True,False,3.5,gpu,58,280,0.012522911549032394,0,0,0
qwen,True,False,3.5,gpu,59,282,0.012561549102153622,0,0,0
qwen,True,False,3.5,gpu,60,282,0.012564191094480058,0,0,0
qwen,True,False,3.5,gpu,61,281,0.012559543714323926,0,0,0
qwen,True,False,3.5,gpu,62,281,0.012562184804431616,0,0,0
qwen,True,False,3.5,gpu,63,280,0.01255843546842193,0,0,0
qwen,True,False,3.5,gpu,64,282,0.012596611938457639,0,0,0
qwen,True,False,3.5,gpu,65,280,0.012585054404880239,0,0,0
qwen,True,False,3.5,gpu,66,280,0.012589087339976192,0,0,0
qwen,True,False,3.5,gpu,67,280,0.012592722347298715,0,0,0
qwen,True,False,3.5,gpu,68,280,0.012595064089357583,0,0,0
qwen,True,False,3.5,gpu,69,281,0.012630733488634582,0,0,0
qwen,True,False,3.5,gpu,70,280,0.012612583778665917,0,0,0
qwen,True,False,3.5,gpu,71,280,0.012614826038781432,0,0,0
qwen,True,False,3.5,gpu,72,279,0.012613721401754416,0,0,0
