model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
qwen,True,False,4.5,gpu,1,256,0.01186931324716658,0,0,0
qwen,True,False,4.5,gpu,2,256,0.011871533854032236,0,0,0
qwen,True,False,4.5,gpu,3,256,0.011874649798388108,0,0,0
qwen,True,False,4.5,gpu,4,256,0.01187746729691391,0,0,0
qwen,True,False,4.5,gpu,5,256,0.011880583241269786,0,0,0
qwen,True,False,4.5,gpu,6,256,0.011884395559229162,0,0,0
qwen,True,False,4.5,gpu,7,256,0.01188810839524518,0,0,0
qwen,True,False,4.5,gpu,8,256,0.01189052796599755,0,0,0
qwen,True,False,4.5,gpu,9,256,0.011892848054806567,0,0,0
qwen,True,False,4.5,gpu,10,256,0.01189506866167222,0,0,0
qwen,True,False,4.5,gpu,11,256,0.011897090304651161,0,0,0
qwen,True,False,4.5,gpu,12,263,0.012028078231689873,0,0,0
qwen,True,False,4.5,gpu,13,263,0.012031299973520312,0,0,0
qwen,True,False,4.5,gpu,14,261,0.012024128618330833,0,0,0
qwen,True,False,4.5,gpu,15,261,0.012027348555723785,0,0,0
qwen,True,False,4.5,gpu,16,261,0.012031065902833524,0,0,0
qwen,True,False,4.5,gpu,17,261,0.012034783249943264,0,0,0
qwen,True,False,4.5,gpu,18,266,0.012146655345217148,0,0,0
qwen,True,False,4.5,gpu,19,266,0.012149382383987035,0,0,0
qwen,True,False,4.5,gpu,20,266,0.012151711494983487,0,0,0
qwen,True,False,4.5,gpu,21,266,0.01215374216014987,0,0,0
qwen,True,False,4.5,gpu,22,266,0.012156270235033038,0,0,0
qwen,True,False,4.5,gpu,23,266,0.01215949468351971,0,0,0
qwen,True,False,4.5,gpu,24,269,0.012219027029754373,0,0,0
qwen,True,False,4.5,gpu,25,269,0.012222254184897276,0,0,0
qwen,True,False,4.5,gpu,26,269,0.012226078231700327,0,0,0
qwen,True,False,4.5,gpu,27,269,0.01222980279656002,0,0,0
qwen,True,False,4.5,gpu,28,269,0.01223243306004278,0,0,0
qwen,True,False,4.5,gpu,29,269,0.012235162805468897,0,0,0
qwen,True,False,4.5,gpu,30,272,0.012293865011844422,0,0,0
qwen,True,False,4.5,gpu,31,271,0.012291829850796167,0,0,0
qwen,True,False,4.5,gpu,32,271,0.012294362436773058,0,0,0
qwen,True,False,4.5,gpu,33,271,0.012297690878296812,0,0,0
qwen,True,False,4.5,gpu,34,271,0.012300521910103775,0,0,0
qwen,True,False,4.5,gpu,35,271,0.01230375086968417,0,0,0
qwen,True,False,4.5,gpu,36,275,0.012358143571053182,0,0,0
qwen,True,False,4.5,gpu,37,275,0.012361873549225338,0,0,0
qwen,True,False,4.5,gpu,38,275,0.012364409744077206,0,0,0
