model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
llama4,True,False,3.5,pim,1,64,0.005104593756633946,0.0,nan,1
llama4,True,False,3.5,pim,2,64,0.00510504515704433,0.0,nan,2
llama4,True,False,3.5,pim,3,64,0.00510532728230082,0.0,nan,3
llama4,True,False,3.5,pim,4,64,0.005105722257659906,0.0,nan,4
llama4,True,False,3.5,pim,5,64,0.0051058915328138,0.0,nan,5
llama4,True,False,3.5,pim,6,64,0.0051063429332241835,0.0,nan,6
llama4,True,False,3.5,pim,7,63,0.005098642102119723,0.0,nan,7
llama4,True,False,3.5,pim,8,63,0.005098980652427511,0.0,nan,8
llama4,True,False,3.5,pim,9,63,0.005099396490081405,0.0,nan,9
llama4,True,False,3.5,pim,10,63,0.005099904315543087,0.0,nan,10
llama4,True,False,3.5,pim,11,62,0.005095779124965207,0.0,nan,11
llama4,True,False,3.5,pim,12,62,0.005096230525375591,0.0,nan,12
llama4,True,False,3.5,pim,13,62,0.005096702788080784,0.0,nan,13
llama4,True,False,3.5,pim,14,62,0.00509709776343987,0.0,nan,14
llama4,True,False,3.5,pim,15,62,0.0050972670385937635,0.0,nan,15
llama4,True,False,3.5,pim,16,62,0.005097965001504147,0.0,nan,0
llama4,True,False,3.5,pim,17,62,0.005205913454666292,70.58447265625,0.06152332211837112,1
llama4,True,False,3.5,pim,18,62,0.0051427967288472185,78.06689453125,0.06703871610293778,2
llama4,True,False,3.5,pim,19,62,0.0052059183659376815,85.578125,0.07133572606339311,3
llama4,True,False,3.5,pim,20,62,0.0051746098397090715,93.07568359375,0.0745759076138549,4
llama4,True,False,3.5,pim,21,62,0.005174614750980461,100.53125,0.0768701666683833,5
llama4,True,False,3.5,pim,22,62,0.00517461911655503,108.02197265625,0.07826645714643406,6
llama4,True,False,3.5,pim,23,61,0.005141508800968291,113.8310546875,0.09055142141008196,7
llama4,True,False,3.5,pim,24,61,0.005141512620846039,121.162109375,0.09179453090329602,8
llama4,True,False,3.5,pim,25,61,0.005205127382936501,128.509765625,0.09247768105287744,9
llama4,True,False,3.5,pim,26,64,0.005177464454079368,132.46728515625,0.10108453253932476,10
llama4,True,False,3.5,pim,27,64,0.005177467182563474,139.64453125,0.10132791017364039,11
llama4,True,False,3.5,pim,28,64,0.005177471548138042,146.818359375,0.1015847713447225,12
llama4,True,False,3.5,pim,29,64,0.005209279747728506,153.94970703125,0.10172672767264271,13
llama4,True,False,3.5,pim,30,64,0.005146411221499896,161.171875,0.10182392269939769,14
llama4,True,False,3.5,pim,31,63,0.005144595789721241,165.12451171875,0.11293768150015436,15
llama4,True,False,3.5,pim,32,63,0.005144845626402167,172.19384765625,0.11347501069068217,0
llama4,True,False,3.5,pim,33,63,0.005207968354886272,98.46337890625,0.04333633031922462,1
llama4,True,False,3.5,pim,34,61,0.005238758654061114,105.755859375,0.05471067857535582,2
llama4,True,False,3.5,pim,35,61,0.005207200291151577,113.65625,0.05776018602070527,3
llama4,True,False,3.5,pim,36,60,0.00517513297803423,121.4365234375,0.060641768908980286,4
llama4,True,False,3.5,pim,37,60,0.005206695706518335,129.28759765625,0.06267720188511981,5
llama4,True,False,3.5,pim,38,60,0.0052382600720929035,137.17431640625,0.06454787347746394,6
llama4,True,False,3.5,pim,39,62,0.005271894071701621,145.05712890625,0.06592341460729843,7
llama4,True,False,3.5,pim,40,62,0.005208778982973011,152.97119140625,0.06741052214141759,8
llama4,True,False,3.5,pim,41,62,0.0052403438942444005,160.869140625,0.06878914736529756,9
llama4,True,False,3.5,pim,42,61,0.0052082782182175155,168.3154296875,0.07190879689025088,10
llama4,True,False,3.5,pim,43,60,0.0052075063346050735,174.94873046875,0.07962008743124435,11
llama4,True,False,3.5,pim,44,60,0.005239317262679641,182.75927734375,0.08046819860355613,12
llama4,True,False,3.5,pim,45,60,0.005302438899770104,190.576171875,0.08138783961184624,13
llama4,True,False,3.5,pim,46,60,0.005271129282147851,198.40576171875,0.08215190473799078,14
llama4,True,False,3.5,pim,47,60,0.005271132010631957,206.21728515625,0.08276081516085212,15
llama4,True,False,3.5,pim,48,60,0.005239575830509704,214.02880859375,0.0834371984989292,0
llama4,True,False,3.5,pim,49,60,0.005239576921903346,115.7705078125,0.041935840885847335,1
llama4,True,False,3.5,pim,50,59,0.005207509608786,123.89306640625,0.045789120196110776,2
llama4,True,False,3.5,pim,51,62,0.005307125316823689,132.1904296875,0.04885614513044712,3
llama4,True,False,3.5,pim,52,62,0.0052440080453077945,140.4501953125,0.05212148262224243,4
llama4,True,False,3.5,pim,53,62,0.005307377336291899,148.71142578125,0.05369244008660549,5
llama4,True,False,3.5,pim,54,62,0.005212948810063289,156.99560546875,0.05502737202852099,6
llama4,True,False,3.5,pim,55,62,0.005244510447153752,165.287109375,0.056841488239216975,7
llama4,True,False,3.5,pim,56,62,0.0052760742670315,173.5869140625,0.05790298342981688,8
llama4,True,False,3.5,pim,57,62,0.005244763558015605,181.837890625,0.05900309771342773,9
llama4,True,False,3.5,pim,58,62,0.0052134544860901735,190.1181640625,0.05949036657032943,10
llama4,True,False,3.5,pim,59,62,0.005339942139983815,198.3837890625,0.06013131430054082,11
llama4,True,False,3.5,pim,60,62,0.005245267051255205,206.64794921875,0.06103593148443727,12
llama4,True,False,3.5,pim,61,62,0.0052455185250265945,214.9404296875,0.06166082112961535,13
llama4,True,False,3.5,pim,62,62,0.0052455212535107,223.20703125,0.06214958090563925,14
llama4,True,False,3.5,pim,63,65,0.005313839349256199,231.486328125,0.0624510127380639,15
llama4,True,False,3.5,pim,64,65,0.005250724260527589,239.76806640625,0.06273107381483312,0
llama4,True,False,3.5,pim,65,65,0.0053140924601180525,129.37548828125,0.03858610193931415,1
