model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
llama4,True,False,2.0,gpu,1,256,0.01456563738186398,0,0,0
llama4,True,False,2.0,gpu,2,256,0.014571386289243624,0,0,0
llama4,True,False,2.0,gpu,3,256,0.014575594831048696,0,0,0
llama4,True,False,2.0,gpu,4,256,0.014580881628755971,0,0,0
llama4,True,False,2.0,gpu,5,255,0.014561736276409078,0,0,0
llama4,True,False,2.0,gpu,6,255,0.014566559567460117,0,0,0
llama4,True,False,2.0,gpu,7,254,0.014549990558741486,0,0,0
llama4,True,False,2.0,gpu,8,254,0.01455404227002138,0,0,0
llama4,True,False,2.0,gpu,9,254,0.014557631871628899,0,0,0
llama4,True,False,2.0,gpu,10,257,0.014694053946885697,0,0,0
llama4,True,False,2.0,gpu,11,256,0.014686422804771785,0,0,0
llama4,True,False,2.0,gpu,12,256,0.01469232574870889,0,0,0
llama4,True,False,2.0,gpu,13,256,0.014696380253956507,0,0,0
llama4,True,False,2.0,gpu,14,255,0.014660424851447616,0,0,0
llama4,True,False,2.0,gpu,15,259,0.014716652633186385,0,0,0
llama4,True,False,2.0,gpu,16,259,0.014721327475615414,0,0,0
llama4,True,False,2.0,gpu,17,259,0.014725848281486983,0,0,0
llama4,True,False,2.0,gpu,18,259,0.014729906977686186,0,0,0
llama4,True,False,2.0,gpu,19,259,0.014733657600770483,0,0,0
llama4,True,False,2.0,gpu,20,260,0.014754626906415911,0,0,0
llama4,True,False,2.0,gpu,21,260,0.014758841036156434,0,0,0
llama4,True,False,2.0,gpu,22,260,0.014764749568028979,0,0,0
llama4,True,False,2.0,gpu,23,259,0.01476216141176508,0,0,0
llama4,True,False,2.0,gpu,24,258,0.014761343094761747,0,0,0
llama4,True,False,2.0,gpu,25,258,0.01476478424774726,0,0,0
llama4,True,False,2.0,gpu,26,257,0.014730391194222089,0,0,0
llama4,True,False,2.0,gpu,27,255,0.014679458468639387,0,0,0
llama4,True,False,2.0,gpu,28,255,0.014683511576903143,0,0,0
llama4,True,False,2.0,gpu,29,255,0.01468725661205198,0,0,0
llama4,True,False,2.0,gpu,30,260,0.014838110718443247,0,0,0
llama4,True,False,2.0,gpu,31,259,0.014813331748058683,0,0,0
llama4,True,False,2.0,gpu,32,258,0.014759023135845508,0,0,0
llama4,True,False,2.0,gpu,33,257,0.014732596232129,0,0,0
llama4,True,False,2.0,gpu,34,257,0.014737576353705224,0,0,0
llama4,True,False,2.0,gpu,35,263,0.014956755217693584,0,0,0
llama4,True,False,2.0,gpu,36,263,0.014961435648058064,0,0,0
llama4,True,False,2.0,gpu,37,263,0.014965962041865084,0,0,0
llama4,True,False,2.0,gpu,38,263,0.014970026325999732,0,0,0
llama4,True,False,2.0,gpu,39,263,0.01497409061013438,0,0,0
llama4,True,False,2.0,gpu,40,263,0.01497800085771157,0,0,0
llama4,True,False,2.0,gpu,41,262,0.014947002856704469,0,0,0
llama4,True,False,2.0,gpu,42,259,0.014883947888130033,0,0,0
llama4,True,False,2.0,gpu,43,259,0.014888006584329237,0,0,0
llama4,True,False,2.0,gpu,44,258,0.014854919863408398,0,0,0
llama4,True,False,2.0,gpu,45,258,0.014858361016393911,0,0,0
llama4,True,False,2.0,gpu,46,258,0.014863034461839078,0,0,0
llama4,True,False,2.0,gpu,47,257,0.014857899666940656,0,0,0
llama4,True,False,2.0,gpu,48,256,0.014836155987556356,0,0,0
llama4,True,False,2.0,gpu,49,256,0.014840056456246514,0,0,0
llama4,True,False,2.0,gpu,50,258,0.014925293220273701,0,0,0
llama4,True,False,2.0,gpu,51,258,0.014929350519489043,0,0,0
llama4,True,False,2.0,gpu,52,258,0.014934948184278953,0,0,0
llama4,True,False,2.0,gpu,53,258,0.014939005483494288,0,0,0
llama4,True,False,2.0,gpu,54,258,0.014944141038611827,0,0,0
llama4,True,False,2.0,gpu,55,261,0.015011008465893125,0,0,0
llama4,True,False,2.0,gpu,56,260,0.015002471633557325,0,0,0
llama4,True,False,2.0,gpu,57,259,0.014994496096748095,0,0,0
llama4,True,False,2.0,gpu,58,259,0.014998708829504753,0,0,0
llama4,True,False,2.0,gpu,59,258,0.014984206188958068,0,0,0
llama4,True,False,2.0,gpu,60,258,0.014979749644344145,0,0,0
llama4,True,False,2.0,gpu,61,258,0.014984115016674395,0,0,0
llama4,True,False,2.0,gpu,62,258,0.014989712681464307,0,0,0
llama4,True,False,2.0,gpu,63,258,0.01499376998067965,0,0,0
llama4,True,False,2.0,gpu,64,258,0.014998751499239734,0,0,0
llama4,True,False,2.0,gpu,65,260,0.01502619546000061,0,0,0
llama4,True,False,2.0,gpu,66,260,0.015031025735970954,0,0,0
llama4,True,False,2.0,gpu,67,259,0.015020553851946235,0,0,0
llama4,True,False,2.0,gpu,68,258,0.014970239306341965,0,0,0
llama4,True,False,2.0,gpu,69,258,0.01497414256899985,0,0,0
llama4,True,False,2.0,gpu,70,259,0.015022681687408102,0,0,0
llama4,True,False,2.0,gpu,71,259,0.01502689442016476,0,0,0
llama4,True,False,2.0,gpu,72,259,0.015032647518495989,0,0,0
llama4,True,False,2.0,gpu,73,259,0.015036860251252643,0,0,0
llama4,True,False,2.0,gpu,74,257,0.015002857056125491,0,0,0
llama4,True,False,2.0,gpu,75,257,0.015017868298698462,0,0,0
llama4,True,False,2.0,gpu,76,256,0.015018233011386977,0,0,0
llama4,True,False,2.0,gpu,77,256,0.015022133480077134,0,0,0
llama4,True,False,2.0,gpu,78,256,0.015026496058439661,0,0,0
llama4,True,False,2.0,gpu,79,256,0.01503008845401491,0,0,0
llama4,True,False,2.0,gpu,80,258,0.015091976519939102,0,0,0
llama4,True,False,2.0,gpu,81,257,0.015091400249476531,0,0,0
llama4,True,False,2.0,gpu,82,256,0.015085133084637943,0,0,0
llama4,True,False,2.0,gpu,83,256,0.015089341626443018,0,0,0
llama4,True,False,2.0,gpu,84,256,0.015094320351035376,0,0,0
llama4,True,False,2.0,gpu,85,261,0.015283181621504108,0,0,0
llama4,True,False,2.0,gpu,86,261,0.015288013294458318,0,0,0
llama4,True,False,2.0,gpu,87,260,0.015239387194717985,0,0,0
llama4,True,False,2.0,gpu,88,260,0.015243755361015961,0,0,0
llama4,True,False,2.0,gpu,89,260,0.015247507381084113,0,0,0
llama4,True,False,2.0,gpu,90,259,0.015222756350376784,0,0,0
llama4,True,False,2.0,gpu,91,259,0.015226815046575987,0,0,0
llama4,True,False,2.0,gpu,92,258,0.01519803223069548,0,0,0
llama4,True,False,2.0,gpu,93,258,0.015202243566468276,0,0,0
llama4,True,False,2.0,gpu,94,258,0.015206917011913443,0,0,0
llama4,True,False,2.0,gpu,95,258,0.015239741123422062,0,0,0
llama4,True,False,2.0,gpu,96,258,0.015244568605424693,0,0,0
llama4,True,False,2.0,gpu,97,258,0.015248779941197489,0,0,0
llama4,True,False,2.0,gpu,98,258,0.015253145313527745,0,0,0
llama4,True,False,2.0,gpu,99,258,0.015256894539628175,0,0,0
llama4,True,False,2.0,gpu,100,257,0.01520494742751445,0,0,0
llama4,True,False,2.0,gpu,101,256,0.01514792100797031,0,0,0
llama4,True,False,2.0,gpu,102,256,0.015153515878792493,0,0,0
llama4,True,False,2.0,gpu,103,256,0.015157878457155025,0,0,0
llama4,True,False,2.0,gpu,104,255,0.015141796703818284,0,0,0
llama4,True,False,2.0,gpu,105,258,0.015227304459160856,0,0,0
llama4,True,False,2.0,gpu,106,257,0.015178446091766794,0,0,0
llama4,True,False,2.0,gpu,107,257,0.01518265603055573,0,0,0
llama4,True,False,2.0,gpu,108,255,0.015134269943607549,0,0,0
llama4,True,False,2.0,gpu,109,255,0.015138014978756383,0,0,0
llama4,True,False,2.0,gpu,110,256,0.015154296869118029,0,0,0
llama4,True,False,2.0,gpu,111,256,0.015158505410923104,0,0,0
llama4,True,False,2.0,gpu,112,255,0.015142344029506233,0,0,0
llama4,True,False,2.0,gpu,113,255,0.015146705210884896,0,0,0
llama4,True,False,2.0,gpu,114,255,0.015151374465378481,0,0,0
