model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
qwen,True,False,1.5,gpu,1,256,0.011917811886977561,0,0,0
qwen,True,False,1.5,gpu,2,256,0.01192033093967329,0,0,0
qwen,True,False,1.5,gpu,3,256,0.011923347402085806,0,0,0
qwen,True,False,1.5,gpu,4,256,0.011926363864498322,0,0,0
qwen,True,False,1.5,gpu,5,256,0.011929280844967482,0,0,0
qwen,True,False,1.5,gpu,6,256,0.011932794717096785,0,0,0
qwen,True,False,1.5,gpu,7,255,0.011927688296174119,0,0,0
qwen,True,False,1.5,gpu,8,255,0.011930106964707747,0,0,0
qwen,True,False,1.5,gpu,9,255,0.011932525633241375,0,0,0
qwen,True,False,1.5,gpu,10,255,0.011934844819831642,0,0,0
qwen,True,False,1.5,gpu,11,255,0.011937064524478555,0,0,0
qwen,True,False,1.5,gpu,12,256,0.01195960943502258,0,0,0
qwen,True,False,1.5,gpu,13,256,0.011962625897435098,0,0,0
qwen,True,False,1.5,gpu,14,254,0.011955647190601125,0,0,0
qwen,True,False,1.5,gpu,15,254,0.011958562366632794,0,0,0
qwen,True,False,1.5,gpu,16,254,0.011961974952381252,0,0,0
qwen,True,False,1.5,gpu,17,254,0.011965288056186352,0,0,0
qwen,True,False,1.5,gpu,18,253,0.011954631446774035,0,0,0
qwen,True,False,1.5,gpu,19,253,0.011957048310870175,0,0,0
qwen,True,False,1.5,gpu,20,253,0.011959365693022955,0,0,0
qwen,True,False,1.5,gpu,21,253,0.011961583593232378,0,0,0
qwen,True,False,1.5,gpu,22,252,0.011960676115654587,0,0,0
qwen,True,False,1.5,gpu,23,252,0.011963688969192124,0,0,0
qwen,True,False,1.5,gpu,24,259,0.012104151277804136,0,0,0
qwen,True,False,1.5,gpu,25,259,0.012107070964929526,0,0,0
qwen,True,False,1.5,gpu,26,259,0.012110687025658422,0,0,0
qwen,True,False,1.5,gpu,27,259,0.012114004640557244,0,0,0
qwen,True,False,1.5,gpu,28,259,0.012116327436022489,0,0,0
qwen,True,False,1.5,gpu,29,259,0.01211874971343109,0,0,0
qwen,True,False,1.5,gpu,30,259,0.012104691994020646,0,0,0
qwen,True,False,1.5,gpu,31,258,0.012103142513845502,0,0,0
qwen,True,False,1.5,gpu,32,258,0.012105663370978719,0,0,0
qwen,True,False,1.5,gpu,33,258,0.012108781119772082,0,0,0
qwen,True,False,1.5,gpu,34,258,0.012111799386622088,0,0,0
qwen,True,False,1.5,gpu,35,258,0.012114817653472092,0,0,0
qwen,True,False,1.5,gpu,36,260,0.012162060652901487,0,0,0
qwen,True,False,1.5,gpu,37,260,0.012165478651962408,0,0,0
qwen,True,False,1.5,gpu,38,260,0.01216770286770304,0,0,0
qwen,True,False,1.5,gpu,39,260,0.01217002656538703,0,0,0
qwen,True,False,1.5,gpu,40,260,0.01217235026307102,0,0,0
qwen,True,False,1.5,gpu,41,260,0.012174872924641724,0,0,0
qwen,True,False,1.5,gpu,42,263,0.012224006918694554,0,0,0
qwen,True,False,1.5,gpu,43,263,0.012227129178581637,0,0,0
qwen,True,False,1.5,gpu,44,263,0.01223025143846872,0,0,0
qwen,True,False,1.5,gpu,45,262,0.012229850392795158,0,0,0
qwen,True,False,1.5,gpu,46,262,0.012233568642123643,0,0,0
qwen,True,False,1.5,gpu,47,261,0.0122115373812338,0,0,0
qwen,True,False,1.5,gpu,48,261,0.01220032422691148,0,0,0
qwen,True,False,1.5,gpu,49,261,0.012202748308757571,0,0,0
qwen,True,False,1.5,gpu,50,261,0.01220517239060366,0,0,0
qwen,True,False,1.5,gpu,51,261,0.01220769595439311,0,0,0
qwen,True,False,1.5,gpu,52,259,0.012152157921210797,0,0,0
qwen,True,False,1.5,gpu,53,259,0.012155276572222904,0,0,0
qwen,True,False,1.5,gpu,54,261,0.012188139046505685,0,0,0
qwen,True,False,1.5,gpu,55,261,0.012191160020011926,0,0,0
qwen,True,False,1.5,gpu,56,261,0.012194777885178306,0,0,0
qwen,True,False,1.5,gpu,57,260,0.012185019319912439,0,0,0
qwen,True,False,1.5,gpu,58,260,0.012187144053709714,0,0,0
qwen,True,False,1.5,gpu,59,260,0.012189567233337063,0,0,0
qwen,True,False,1.5,gpu,60,262,0.01222670647965822,0,0,0
qwen,True,False,1.5,gpu,61,261,0.012222339500957276,0,0,0
qwen,True,False,1.5,gpu,62,261,0.012224962546690081,0,0,0
qwen,True,False,1.5,gpu,63,259,0.012218098659518116,0,0,0
qwen,True,False,1.5,gpu,64,258,0.012202718630481809,0,0,0
qwen,True,False,1.5,gpu,65,256,0.012190542551994407,0,0,0
qwen,True,False,1.5,gpu,66,258,0.012223471126127013,0,0,0
qwen,True,False,1.5,gpu,67,258,0.012226787838807091,0,0,0
qwen,True,False,1.5,gpu,68,258,0.012228811286223516,0,0,0
qwen,True,False,1.5,gpu,69,258,0.012231133179470019,0,0,0
qwen,True,False,1.5,gpu,70,257,0.01221286323652688,0,0,0
qwen,True,False,1.5,gpu,71,257,0.01221548267338471,0,0,0
qwen,True,False,1.5,gpu,72,259,0.012264015755658522,0,0,0
qwen,True,False,1.5,gpu,73,259,0.012267134406670627,0,0,0
qwen,True,False,1.5,gpu,74,259,0.012270153575739377,0,0,0
qwen,True,False,1.5,gpu,75,259,0.012273172744808125,0,0,0
qwen,True,False,1.5,gpu,76,256,0.012237894799622798,0,0,0
qwen,True,False,1.5,gpu,77,256,0.012241209707865384,0,0,0
qwen,True,False,1.5,gpu,78,257,0.012266404730704542,0,0,0
qwen,True,False,1.5,gpu,79,256,0.012263671629496795,0,0,0
qwen,True,False,1.5,gpu,80,255,0.01225962204321955,0,0,0
qwen,True,False,1.5,gpu,81,255,0.012262239675639892,0,0,0
qwen,True,False,1.5,gpu,82,255,0.012264757826116877,0,0,0
qwen,True,False,1.5,gpu,83,254,0.012263264521385372,0,0,0
qwen,True,False,1.5,gpu,84,256,0.01232238589754029,0,0,0
qwen,True,False,1.5,gpu,85,256,0.012325402359952806,0,0,0
qwen,True,False,1.5,gpu,86,255,0.012322256231134476,0,0,0
qwen,True,False,1.5,gpu,87,253,0.012289426474607984,0,0,0
qwen,True,False,1.5,gpu,88,252,0.01228217228865644,0,0,0
qwen,True,False,1.5,gpu,89,252,0.012284488768590477,0,0,0
qwen,True,False,1.5,gpu,90,253,0.012303560644730186,0,0,0
