model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
llama4,True,False,4.5,pim,1,64,0.004291217673094148,0.0,nan,1
llama4,True,False,4.5,pim,2,64,0.0042915770856967435,0.0,nan,2
llama4,True,False,4.5,pim,3,64,0.0042919720610558295,0.0,nan,3
llama4,True,False,4.5,pim,4,64,0.004292310611363617,0.0,nan,4
llama4,True,False,4.5,pim,5,64,0.004292762011774001,0.0,nan,5
llama4,True,False,4.5,pim,6,64,0.004293269837235683,0.0,nan,6
llama4,True,False,4.5,pim,7,64,0.004293721237646067,0.0,nan,7
llama4,True,False,4.5,pim,8,64,0.004293946937851259,0.0,nan,8
llama4,True,False,4.5,pim,9,64,0.0042945884757103455,0.0,nan,9
llama4,True,False,4.5,pim,10,64,0.004294983451069431,0.0,nan,10
llama4,True,False,4.5,pim,11,64,0.004295322001377219,0.0,nan,11
llama4,True,False,4.5,pim,12,64,0.004295434851479815,0.0,nan,12
llama4,True,False,4.5,pim,13,64,0.004295829826838901,0.0,nan,13
llama4,True,False,4.5,pim,14,64,0.004296168377146689,0.0,nan,14
llama4,True,False,4.5,pim,15,64,0.004296619777557073,0.0,nan,15
llama4,True,False,4.5,pim,16,64,0.004297127603018755,0.0,nan,0
llama4,True,False,4.5,pim,17,64,0.00432414338899585,76.5791015625,0.058186931623526617,1
llama4,True,False,4.5,pim,18,64,0.004418825571783134,84.76220703125,0.06379053394186965,2
llama4,True,False,4.5,pim,19,64,0.004355955954160882,92.95068359375,0.06731053026711811,3
llama4,True,False,4.5,pim,20,64,0.004356452899038629,101.1552734375,0.06956596050129817,4
llama4,True,False,4.5,pim,21,64,0.004419576173219556,109.2978515625,0.07182932469538958,5
llama4,True,False,4.5,pim,22,64,0.004356457264613198,117.46875,0.07317855033463466,6
llama4,True,False,4.5,pim,23,64,0.004388021084490945,125.58740234375,0.0740835358915365,7
llama4,True,False,4.5,pim,24,64,0.004388024358671872,133.74609375,0.07494174583177247,8
llama4,True,False,4.5,pim,25,64,0.00445114872424644,141.9189453125,0.07585117579006324,9
llama4,True,False,4.5,pim,26,64,0.00441984019801783,150.08984375,0.07710011614323833,10
llama4,True,False,4.5,pim,27,64,0.004356724563592399,158.24658203125,0.07760937606501557,11
llama4,True,False,4.5,pim,28,64,0.004325166746379683,166.40380859375,0.07803321769171234,12
llama4,True,False,4.5,pim,29,64,0.00435673056625743,174.5615234375,0.07912645015235233,13
llama4,True,False,4.5,pim,30,67,0.004393487024912467,182.70751953125,0.07940767455572602,14
llama4,True,False,4.5,pim,31,67,0.004362176861593394,190.89013671875,0.08001812467098181,15
llama4,True,False,4.5,pim,32,67,0.004393984515487035,199.0537109375,0.08002630874830091,0
llama4,True,False,4.5,pim,33,67,0.004394234897864783,112.2265625,0.03292651785989225,1
llama4,True,False,4.5,pim,34,67,0.004425798172045709,121.25830078125,0.03787714843877732,2
