model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
qwen,True,False,2.0,pim,1,64,0.005757880769787629,0.0,nan,1
qwen,True,False,2.0,pim,2,64,0.005758062975682446,0.0,nan,2
qwen,True,False,2.0,pim,3,64,0.005758354505114152,0.0,nan,3
qwen,True,False,2.0,pim,4,64,0.005758573152187932,0.0,nan,4
qwen,True,False,2.0,pim,5,64,0.005758828240440675,0.0,nan,5
qwen,True,False,2.0,pim,6,64,0.005759119769872381,0.0,nan,6
qwen,True,False,2.0,pim,7,64,0.005759338416946161,0.0,nan,7
qwen,True,False,2.0,pim,8,64,0.005759593505198904,0.0,nan,8
qwen,True,False,2.0,pim,9,64,0.00576015194937497,0.0,nan,9
qwen,True,False,2.0,pim,10,64,0.005760334155269786,0.0,nan,10
qwen,True,False,2.0,pim,11,64,0.005760589243522529,0.0,nan,11
qwen,True,False,2.0,pim,12,64,0.005761147687698596,0.0,nan,12
qwen,True,False,2.0,pim,13,64,0.005761439217130303,0.0,nan,13
qwen,True,False,2.0,pim,14,64,0.005761657864204082,0.0,nan,14
qwen,True,False,2.0,pim,15,64,0.005761912952456825,0.0,nan,15
qwen,True,False,2.0,pim,16,64,0.005762580720169782,0.0,nan,0
qwen,True,False,2.0,pim,17,64,0.006227334984848294,36.8466796875,0.06395174037716082,1
qwen,True,False,2.0,pim,18,64,0.006227337451852673,40.57470703125,0.07216048860417597,2
qwen,True,False,2.0,pim,19,63,0.006221182658970246,42.76416015625,0.09692744131935357,3
qwen,True,False,2.0,pim,20,63,0.006221184421116231,46.3779296875,0.10179632065439816,4
qwen,True,False,2.0,pim,21,63,0.006317880126401859,49.97216796875,0.10570363513551545,5
qwen,True,False,2.0,pim,22,63,0.006125247888547844,53.58740234375,0.10847890851676648,6
qwen,True,False,2.0,pim,23,66,0.0062319531059779965,57.1943359375,0.1109618902257104,7
qwen,True,False,2.0,pim,24,65,0.006231191818685573,60.60595703125,0.11407866182915462,8
qwen,True,False,2.0,pim,25,64,0.006230040195944022,63.75732421875,0.11672963846791982,9
qwen,True,False,2.0,pim,26,63,0.006226581098569006,65.9814453125,0.12375634419055659,10
qwen,True,False,2.0,pim,27,63,0.006226583213144188,69.474609375,0.12510338398135437,11
qwen,True,False,2.0,pim,28,63,0.006226585680148567,72.99267578125,0.12513669973052388,12
qwen,True,False,2.0,pim,29,63,0.0063229044422945515,76.51708984375,0.1260013366604093,13
qwen,True,False,2.0,pim,30,63,0.0064192228520113396,80.0439453125,0.12672657755035938,14
qwen,True,False,2.0,pim,31,62,0.006319442173056762,81.71435546875,0.14549074499115142,15
qwen,True,False,2.0,pim,32,62,0.0062231269352027475,85.12939453125,0.14579243892010552,0
qwen,True,False,2.0,pim,33,66,0.006328290899300616,50.3828125,0.04991745872904487,1
qwen,True,False,2.0,pim,34,66,0.006231976366304994,54.34033203125,0.056897679314918854,2
qwen,True,False,2.0,pim,35,66,0.006328672071590624,58.2626953125,0.06249348253547892,3
qwen,True,False,2.0,pim,36,66,0.006232734481734645,62.1943359375,0.0668652106257965,4
qwen,True,False,2.0,pim,37,66,0.006329430187020274,66.13720703125,0.0695080381709993,5
qwen,True,False,2.0,pim,38,66,0.006329432654024652,70.07275390625,0.07221065370372849,6
qwen,True,False,2.0,pim,39,66,0.006426127302022691,74.0029296875,0.07474842338826494,7
qwen,True,False,2.0,pim,40,65,0.006231189704110391,76.95947265625,0.08279680213335154,8
qwen,True,False,2.0,pim,41,64,0.006326360720235991,80.8564453125,0.08452410133139354,9
qwen,True,False,2.0,pim,42,64,0.006326362482381976,84.75634765625,0.08553431662839624,10
qwen,True,False,2.0,pim,43,68,0.006431531380488602,88.66162109375,0.08700731879980286,11
qwen,True,False,2.0,pim,44,68,0.006335216495063784,92.56787109375,0.08835597601197356,12
qwen,True,False,2.0,pim,45,68,0.006239278200349412,96.46142578125,0.08920978845795145,13
qwen,True,False,2.0,pim,46,68,0.006335598724641381,100.36279296875,0.08997295762347757,14
qwen,True,False,2.0,pim,47,68,0.006335601544074957,104.27197265625,0.09042498232885407,15
qwen,True,False,2.0,pim,48,68,0.006239287011079336,108.17626953125,0.09100221292941615,0
qwen,True,False,2.0,pim,49,68,0.0065282397732253205,60.96240234375,0.04368652898564228,1
qwen,True,False,2.0,pim,50,68,0.006335607182942108,65.32275390625,0.05009865753209322,2
qwen,True,False,2.0,pim,51,68,0.006432302888227737,69.72412109375,0.054728558809915694,3
qwen,True,False,2.0,pim,52,68,0.006432305002802919,74.07861328125,0.05842141888776013,4
qwen,True,False,2.0,pim,53,68,0.006432684060517744,78.46044921875,0.06068452349587372,5
qwen,True,False,2.0,pim,54,68,0.006336369175092925,82.8203125,0.06318546200142121,6
qwen,True,False,2.0,pim,55,68,0.006336747880378554,87.1796875,0.06506619658754981,7
qwen,True,False,2.0,pim,56,67,0.006431919248933351,91.06689453125,0.07022091401849812,8
qwen,True,False,2.0,pim,57,67,0.006431922068366926,95.439453125,0.07165859422879312,9
qwen,True,False,2.0,pim,58,67,0.006528241535371305,99.8095703125,0.07288814708298057,10
qwen,True,False,2.0,pim,59,67,0.0065286195357985395,104.14599609375,0.0744024690207674,11
qwen,True,False,2.0,pim,60,67,0.006432303945515328,108.48779296875,0.07548957320539292,12
qwen,True,False,2.0,pim,61,67,0.006335989412519705,112.83203125,0.07643158060760659,13
qwen,True,False,2.0,pim,62,67,0.006529001765376138,117.19189453125,0.07733033814656395,14
qwen,True,False,2.0,pim,63,71,0.006441916426055983,121.53759765625,0.07842583952298887,15
qwen,True,False,2.0,pim,64,70,0.006339442518598374,121.517578125,0.10272317086659734,0
qwen,True,False,2.0,pim,65,70,0.006339444985602753,65.56005859375,0.04153340641219752,1
qwen,True,False,2.0,pim,66,70,0.006339448509894722,70.02587890625,0.04706507929808277,2
qwen,True,False,2.0,pim,67,70,0.0064361445676095475,74.53662109375,0.05164291008580169,3
qwen,True,False,2.0,pim,68,70,0.006436146682184729,79.01171875,0.05549831783077229,4
qwen,True,False,2.0,pim,69,70,0.006339832149189107,83.4501953125,0.057774152819859204,5
qwen,True,False,2.0,pim,70,70,0.006436150558905895,87.94140625,0.05966973332389093,6
qwen,True,False,2.0,pim,71,69,0.0064315246843338605,89.78955078125,0.08219484661072077,7
qwen,True,False,2.0,pim,72,69,0.006431903389619489,94.13671875,0.08421348461842128,8
qwen,True,False,2.0,pim,73,72,0.0063402055680367815,98.47119140625,0.08576023829438492,9
qwen,True,False,2.0,pim,74,72,0.006340583920893214,102.82958984375,0.086960666512203,10
qwen,True,False,2.0,pim,75,72,0.006341338864460092,107.1708984375,0.08825996960481464,11
qwen,True,False,2.0,pim,76,72,0.006533976388752061,111.515625,0.08875623290799736,12
qwen,True,False,2.0,pim,77,72,0.0064384146847481375,115.8662109375,0.09010845245348897,13
qwen,True,False,2.0,pim,78,72,0.006535109685175372,120.2021484375,0.09092387307599184,14
qwen,True,False,2.0,pim,79,71,0.006432632958284188,120.11962890625,0.1088278330758154,15
qwen,True,False,2.0,pim,80,71,0.006336317720430172,124.31787109375,0.10946655945650494,0
qwen,True,False,2.0,pim,81,71,0.006336320892292945,66.94775390625,0.04545483932389208,1
qwen,True,False,2.0,pim,82,71,0.0064326403592973235,71.47119140625,0.0507068253345634,2
qwen,True,False,2.0,pim,83,72,0.006338244727632025,76.001953125,0.05466444357910924,3
qwen,True,False,2.0,pim,84,72,0.006530880842207206,80.4970703125,0.05766234507515848,4
qwen,True,False,2.0,pim,85,71,0.006337481678193616,84.67529296875,0.06259571984656741,5
qwen,True,False,2.0,pim,86,71,0.006433802202485585,89.1689453125,0.0648175246058862,6
qwen,True,False,2.0,pim,87,71,0.006530121669489964,93.66650390625,0.06682078770288657,7
qwen,True,False,2.0,pim,88,71,0.006433806431635949,98.15234375,0.06785751253888958,8
qwen,True,False,2.0,pim,89,71,0.006433808898640327,102.65087890625,0.06934101873974742,9
qwen,True,False,2.0,pim,90,71,0.006433810660786312,107.1015625,0.07016389315335621,10
qwen,True,False,2.0,pim,91,71,0.0065301308326490845,111.5810546875,0.07162357241705695,11
qwen,True,False,2.0,pim,92,71,0.006530133299653463,116.0625,0.07262606395149926,12
qwen,True,False,2.0,pim,93,73,0.0064384316013495905,120.564453125,0.07312756731794665,13
qwen,True,False,2.0,pim,94,73,0.006439186192487272,125.0400390625,0.07394605391285004,14
qwen,True,False,2.0,pim,95,73,0.006535506011920847,129.51513671875,0.07463097536824696,15
qwen,True,False,2.0,pim,96,73,0.006439192536212817,134.02392578125,0.07518874826645339,0
qwen,True,False,2.0,pim,97,72,0.006438045847480023,70.2763671875,0.04191685537640191,1
qwen,True,False,2.0,pim,98,72,0.0063421068479072576,74.947265625,0.04635039391761884,2
qwen,True,False,2.0,pim,99,72,0.006438426667340833,79.56201171875,0.050329016154932016,3
qwen,True,False,2.0,pim,100,72,0.006534745429486817,84.21142578125,0.053661592902782086,4
qwen,True,False,2.0,pim,101,72,0.00653474860134959,88.87109375,0.05567913908551126,5
qwen,True,False,2.0,pim,102,72,0.006535127306635219,93.53759765625,0.05777979911720977,6
qwen,True,False,2.0,pim,103,73,0.0067304506584170845,98.22412109375,0.059054378001250074,7
qwen,True,False,2.0,pim,104,73,0.006441878011273517,102.89794921875,0.06076851154328635,8
qwen,True,False,2.0,pim,105,73,0.0065381981831362885,107.54443359375,0.0625734206614071,9
qwen,True,False,2.0,pim,106,73,0.006538201707428258,112.22802734375,0.0641769052264537,10
qwen,True,False,2.0,pim,107,73,0.0065382038220034395,116.91015625,0.06530353480699357,11
qwen,True,False,2.0,pim,108,73,0.006441888584149425,121.61181640625,0.06658581544910147,12
qwen,True,False,2.0,pim,109,73,0.006441891403583,126.26416015625,0.06733466928424117,13
qwen,True,False,2.0,pim,110,73,0.006538210165728984,130.931640625,0.06829635889883041,14
qwen,True,False,2.0,pim,111,73,0.006442272575873007,135.5888671875,0.06923110426972608,15
qwen,True,False,2.0,pim,112,73,0.006634909042877386,140.2626953125,0.07012220201097612,0
qwen,True,False,2.0,pim,113,75,0.0064449587557921005,73.50146484375,0.038736392862412074,1
qwen,True,False,2.0,pim,114,75,0.006444960870367282,78.328125,0.044903690207842704,2
qwen,True,False,2.0,pim,115,75,0.006541281042230055,83.17822265625,0.048868319172646155,3
qwen,True,False,2.0,pim,116,75,0.006444967918951221,87.94970703125,0.052163723159236876,4
qwen,True,False,2.0,pim,117,75,0.006445346271807653,92.755859375,0.054817365804445385,5
qwen,True,False,2.0,pim,118,75,0.006542041272234888,97.6015625,0.05685093190361247,6
qwen,True,False,2.0,pim,119,75,0.006542044091668463,102.40771484375,0.058956339781120144,7
qwen,True,False,2.0,pim,120,75,0.006638362853814447,107.2236328125,0.06068523621812904,8
qwen,True,False,2.0,pim,121,75,0.00663874226395847,112.05810546875,0.06239536849695277,9
qwen,True,False,2.0,pim,122,75,0.006446111083392046,116.876953125,0.06353326537310595,10
qwen,True,False,2.0,pim,123,77,0.0064499576967826135,121.69873046875,0.06463228054487241,11
qwen,True,False,2.0,pim,124,77,0.006449959811357795,126.5263671875,0.06556731700057071,12
qwen,True,False,2.0,pim,125,77,0.006353645983220567,131.326171875,0.06681049069757551,13
qwen,True,False,2.0,pim,126,77,0.006449966859941734,136.1484375,0.06761386561657218,14
qwen,True,False,2.0,pim,127,77,0.006450345565227362,140.9560546875,0.06842104617066398,15
qwen,True,False,2.0,pim,128,77,0.006547040918083794,145.75244140625,0.06902522404610936,0
qwen,True,False,2.0,pim,129,75,0.006543203467852346,75.193359375,0.042103948175264895,1
qwen,True,False,2.0,pim,130,75,0.006543204877569134,80.09521484375,0.04673664636616118,2
qwen,True,False,2.0,pim,131,75,0.0065432080494319065,85.03466796875,0.05046134873716272,3
qwen,True,False,2.0,pim,132,75,0.006543210516436285,89.9482421875,0.05367670978241341,4
qwen,True,False,2.0,pim,133,76,0.006544358967315063,94.8955078125,0.057033167590906576,5
qwen,True,False,2.0,pim,134,76,0.0064480440818902455,99.77734375,0.05939714473671291,6
qwen,True,False,2.0,pim,135,76,0.006544364253753017,104.66845703125,0.06133169631549697,7
qwen,True,False,2.0,pim,136,76,0.006640685130474184,109.6103515625,0.06279763931132726,8
qwen,True,False,2.0,pim,137,75,0.006443821582647624,112.4326171875,0.07280089114237692,9
qwen,True,False,2.0,pim,138,75,0.006540141049652003,117.28271484375,0.0738416339309113,10
qwen,True,False,2.0,pim,139,75,0.006540143869085579,122.11767578125,0.07452965747928038,11
qwen,True,False,2.0,pim,140,75,0.006443828278802366,126.91552734375,0.07503422613801279,12
qwen,True,False,2.0,pim,141,75,0.006444207688946388,131.72998046875,0.07540663642632542,13
qwen,True,False,2.0,pim,142,75,0.006348269394232017,136.568359375,0.07567725051482443,14
qwen,True,False,2.0,pim,143,77,0.0064472630585627935,141.3935546875,0.07576582194247433,15
qwen,True,False,2.0,pim,144,77,0.006543958411419225,146.22412109375,0.07633477155604376,0
qwen,True,False,2.0,pim,145,77,0.0065439612308528005,76.03076171875,0.04248527287741385,1
qwen,True,False,2.0,pim,146,77,0.006447648460003163,80.99560546875,0.047633926866671276,2
qwen,True,False,2.0,pim,147,77,0.006447650927007542,85.9619140625,0.051779561444300265,3
qwen,True,False,2.0,pim,148,77,0.006832921394011921,90.92333984375,0.055069175231221026,4
qwen,True,False,2.0,pim,149,76,0.00644611178825044,94.99609375,0.06335208168372944,5
qwen,True,False,2.0,pim,150,76,0.0064461131979672275,99.8955078125,0.06475729440041345,6
qwen,True,False,2.0,pim,151,76,0.006542433369829999,104.79541015625,0.0666066038950484,7
qwen,True,False,2.0,pim,152,76,0.006542435836834378,109.7041015625,0.06780518775753305,8
qwen,True,False,2.0,pim,153,78,0.00655090268592983,114.5986328125,0.06861469893563452,9
qwen,True,False,2.0,pim,154,78,0.0065512810387862615,119.5400390625,0.06970490838641726,10
qwen,True,False,2.0,pim,155,78,0.0064549668582198376,124.4326171875,0.07067496934841558,11
qwen,True,False,2.0,pim,156,78,0.0065512880873702,129.35009765625,0.07160433036692675,12
qwen,True,False,2.0,pim,157,78,0.006455350145085026,134.23388671875,0.07235761631923208,13
qwen,True,False,2.0,pim,158,78,0.006552045497941457,139.12646484375,0.07302470311102034,14
qwen,True,False,2.0,pim,159,78,0.0064557313173750335,144.044921875,0.0735664996516083,15
qwen,True,False,2.0,pim,160,77,0.006452271162712427,146.37060546875,0.08095499738108043,0
qwen,True,False,2.0,pim,161,77,0.006741224982146002,76.6494140625,0.041421521515494095,1
qwen,True,False,2.0,pim,162,77,0.00654859344915038,81.70361328125,0.04574363013043772,2
qwen,True,False,2.0,pim,163,79,0.006652990839517871,86.76318359375,0.049682166226576285,3
qwen,True,False,2.0,pim,164,79,0.006556675954093053,91.82666015625,0.05250978584262624,4
qwen,True,False,2.0,pim,165,79,0.006556678773526629,96.92236328125,0.055887476526536646,5
qwen,True,False,2.0,pim,166,79,0.006556683002676992,101.98388671875,0.05787239321729138,6
qwen,True,False,2.0,pim,167,79,0.006557062060391817,107.06982421875,0.05954667091846391,7
qwen,True,False,2.0,pim,168,79,0.006557064527396196,112.1396484375,0.06140685995391993,8
