model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
qwen,True,False,3.0,pim,1,64,0.005219588350443416,0.0,nan,1
qwen,True,False,3.0,pim,2,64,0.005219661232801343,0.0,nan,2
qwen,True,False,3.0,pim,3,64,0.005220256118156373,0.0,nan,3
qwen,True,False,3.0,pim,4,64,0.0052204383240511895,0.0,nan,4
qwen,True,False,3.0,pim,5,64,0.005220875618198749,0.0,nan,5
qwen,True,False,3.0,pim,6,64,0.005221240029988382,0.0,nan,6
qwen,True,False,3.0,pim,7,64,0.005221604441778015,0.0,nan,7
qwen,True,False,3.0,pim,8,64,0.005221677324135941,0.0,nan,8
qwen,True,False,3.0,pim,9,64,0.005222199327133044,0.0,nan,9
qwen,True,False,3.0,pim,10,64,0.005222527297743714,0.0,nan,10
qwen,True,False,3.0,pim,11,64,0.005222673062459567,0.0,nan,11
qwen,True,False,3.0,pim,12,64,0.005222745944817493,0.0,nan,12
qwen,True,False,3.0,pim,13,64,0.005222964591891273,0.0,nan,13
qwen,True,False,3.0,pim,14,64,0.0052231467977860895,0.0,nan,14
qwen,True,False,3.0,pim,15,64,0.005223584091933649,0.0,nan,15
qwen,True,False,3.0,pim,16,64,0.005223948503723282,0.0,nan,0
qwen,True,False,3.0,pim,17,64,0.005738522003579731,32.2509765625,0.07586737640232072,1
qwen,True,False,3.0,pim,18,64,0.005738522708438125,35.5009765625,0.08571104158199663,2
qwen,True,False,3.0,pim,19,64,0.005642583356436162,38.79931640625,0.09226357086526714,3
qwen,True,False,3.0,pim,20,64,0.0057392797665801855,42.064453125,0.09725776765355588,4
qwen,True,False,3.0,pim,21,64,0.005642964176296973,45.3427734375,0.10185096337772073,5
qwen,True,False,3.0,pim,22,64,0.005642964881155367,48.5869140625,0.1048995642524141,6
qwen,True,False,3.0,pim,23,64,0.0056429669957305485,51.875,0.10832156179182507,7
qwen,True,False,3.0,pim,24,64,0.005739661996157783,55.14697265625,0.11002749174657708,8
qwen,True,False,3.0,pim,25,66,0.005744670452736613,58.42236328125,0.11218178580126607,9
