model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
llama4,True,False,4.5,gpu,1,256,0.013978283096188465,0,0,0
llama4,True,False,4.5,gpu,2,256,0.013981105308976425,0,0,0
llama4,True,False,4.5,gpu,3,256,0.0139863921066837,0,0,0
llama4,True,False,4.5,gpu,4,255,0.013979519971486177,0,0,0
llama4,True,False,4.5,gpu,5,255,0.013983419043192478,0,0,0
llama4,True,False,4.5,gpu,6,254,0.013952376338701791,0,0,0
llama4,True,False,4.5,gpu,7,254,0.013956274013424228,0,0,0
llama4,True,False,4.5,gpu,8,253,0.013955315629702054,0,0,0
llama4,True,False,4.5,gpu,9,253,0.013959674017113,0,0,0
llama4,True,False,4.5,gpu,10,252,0.01393917483471047,0,0,0
llama4,True,False,4.5,gpu,11,252,0.013943993934809922,0,0,0
llama4,True,False,4.5,gpu,12,252,0.013946810559662435,0,0,0
llama4,True,False,4.5,gpu,13,250,0.013898160074431707,0,0,0
llama4,True,False,4.5,gpu,14,250,0.01390313041712089,0,0,0
llama4,True,False,4.5,gpu,15,254,0.013999129614262248,0,0,0
llama4,True,False,4.5,gpu,16,254,0.014003951508329428,0,0,0
llama4,True,False,4.5,gpu,17,253,0.013988271426026346,0,0,0
llama4,True,False,4.5,gpu,18,253,0.013992937886552207,0,0,0
llama4,True,False,4.5,gpu,19,253,0.01399729627396315,0,0,0
llama4,True,False,4.5,gpu,20,255,0.014041410586499829,0,0,0
llama4,True,False,4.5,gpu,21,254,0.014018429395053066,0,0,0
llama4,True,False,4.5,gpu,22,254,0.014021248813873306,0,0,0
llama4,True,False,4.5,gpu,23,254,0.014026224744497936,0,0,0
llama4,True,False,4.5,gpu,24,253,0.01402605749832098,0,0,0
llama4,True,False,4.5,gpu,25,256,0.014129184970493609,0,0,0
llama4,True,False,4.5,gpu,26,255,0.01409763545284697,0,0,0
llama4,True,False,4.5,gpu,27,255,0.014101688561110725,0,0,0
llama4,True,False,4.5,gpu,28,255,0.014106511852161763,0,0,0
