model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
llama4,True,False,3.0,gpu,1,256,0.014347318092585656,0,0,0
llama4,True,False,3.0,gpu,2,256,0.014350756451603445,0,0,0
llama4,True,False,3.0,gpu,3,256,0.01435527306652343,0,0,0
llama4,True,False,3.0,gpu,4,256,0.014359327571771049,0,0,0
llama4,True,False,3.0,gpu,5,256,0.014363844186691035,0,0,0
llama4,True,False,3.0,gpu,6,256,0.01436990116718559,0,0,0
llama4,True,False,3.0,gpu,7,256,0.014375650074565233,0,0,0
llama4,True,False,3.0,gpu,8,256,0.014380012652927765,0,0,0
llama4,True,False,3.0,gpu,9,256,0.014384067158175381,0,0,0
llama4,True,False,3.0,gpu,10,258,0.014466171870983185,0,0,0
llama4,True,False,3.0,gpu,11,258,0.014469458987411237,0,0,0
llama4,True,False,3.0,gpu,12,258,0.01447290014039675,0,0,0
llama4,True,False,3.0,gpu,13,258,0.014477419549284467,0,0,0
llama4,True,False,3.0,gpu,14,256,0.014466000457408468,0,0,0
llama4,True,False,3.0,gpu,15,258,0.014487327735701369,0,0,0
llama4,True,False,3.0,gpu,16,258,0.014493233473606194,0,0,0
llama4,True,False,3.0,gpu,17,258,0.0144988311383961,0,0,0
llama4,True,False,3.0,gpu,18,257,0.01448295231605198,0,0,0
llama4,True,False,3.0,gpu,19,257,0.01448716225484092,0,0,0
llama4,True,False,3.0,gpu,20,258,0.014521116947419376,0,0,0
llama4,True,False,3.0,gpu,21,258,0.014524404063847429,0,0,0
llama4,True,False,3.0,gpu,22,258,0.014527845216832942,0,0,0
llama4,True,False,3.0,gpu,23,257,0.014518818335147527,0,0,0
llama4,True,False,3.0,gpu,24,257,0.01452302827393646,0,0,0
llama4,True,False,3.0,gpu,25,258,0.014538551525714361,0,0,0
llama4,True,False,3.0,gpu,26,258,0.014544457263619186,0,0,0
llama4,True,False,3.0,gpu,27,258,0.014549900891851639,0,0,0
llama4,True,False,3.0,gpu,28,258,0.014554112227624434,0,0,0
llama4,True,False,3.0,gpu,29,258,0.01455832356339723,0,0,0
llama4,True,False,3.0,gpu,30,260,0.014589673580783714,0,0,0
llama4,True,False,3.0,gpu,31,259,0.01458665963642785,0,0,0
llama4,True,False,3.0,gpu,32,259,0.014590102186397225,0,0,0
llama4,True,False,3.0,gpu,33,259,0.014594777028826257,0,0,0
llama4,True,False,3.0,gpu,34,259,0.014599143798140375,0,0,0
llama4,True,False,3.0,gpu,35,261,0.014659458339209962,0,0,0
llama4,True,False,3.0,gpu,36,261,0.014665522304623823,0,0,0
llama4,True,False,3.0,gpu,37,261,0.014671124160365319,0,0,0
llama4,True,False,3.0,gpu,38,261,0.014675339687089704,0,0,0
llama4,True,False,3.0,gpu,39,261,0.014679555213814085,0,0,0
llama4,True,False,3.0,gpu,40,261,0.01465294417665991,0,0,0
llama4,True,False,3.0,gpu,41,261,0.014656235484039552,0,0,0
llama4,True,False,3.0,gpu,42,261,0.014659834864534108,0,0,0
llama4,True,False,3.0,gpu,43,261,0.01466451250093086,0,0,0
llama4,True,False,3.0,gpu,44,261,0.014669036100770156,0,0,0
llama4,True,False,3.0,gpu,45,260,0.014668258296298819,0,0,0
llama4,True,False,3.0,gpu,46,260,0.014674166828171364,0,0,0
llama4,True,False,3.0,gpu,47,259,0.014649094122843154,0,0,0
llama4,True,False,3.0,gpu,48,257,0.0146017537928357,0,0,0
llama4,True,False,3.0,gpu,49,257,0.014605963731624639,0,0,0
llama4,True,False,3.0,gpu,50,257,0.01460924945106883,0,0,0
llama4,True,False,3.0,gpu,51,257,0.014612535170513027,0,0,0
