model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
qen3,True,True,0.0,pim,1,64,0.004820262316886025,0.0,nan,1
qen3,True,True,0.0,pim,2,64,0.004820262316886025,0.0,nan,2
qen3,True,True,0.0,pim,3,64,0.004820262316886025,0.0,nan,3
qen3,True,True,0.0,pim,4,64,0.004820262316886025,0.0,nan,4
qen3,True,True,0.0,pim,5,64,0.004820262316886025,0.0,nan,5
qen3,True,True,0.0,pim,6,64,0.004820262316886025,0.0,nan,6
qen3,True,True,0.0,pim,7,64,0.004820262316886025,0.0,nan,7
qen3,True,True,0.0,pim,8,64,0.004820307427823233,0.0,nan,8
qen3,True,True,0.0,pim,9,64,0.004820307427823233,0.0,nan,9
qen3,True,True,0.0,pim,10,64,0.004820307427823233,0.0,nan,10
qen3,True,True,0.0,pim,11,64,0.004820307427823233,0.0,nan,11
qen3,True,True,0.0,pim,12,64,0.004820307427823233,0.0,nan,12
qen3,True,True,0.0,pim,13,64,0.004820307427823233,0.0,nan,13
qen3,True,True,0.0,pim,14,64,0.004820307427823233,0.0,nan,14
qen3,True,True,0.0,pim,15,64,0.004820307427823233,0.0,nan,15
qen3,True,True,0.0,pim,16,64,0.004820307427823233,0.0,nan,16
qen3,True,True,0.0,pim,17,64,0.004820307427823233,0.0,nan,17
qen3,True,True,0.0,pim,18,64,0.004820352538760441,0.0,nan,18
qen3,True,True,0.0,pim,19,64,0.004820352538760441,0.0,nan,19
qen3,True,True,0.0,pim,20,64,0.004820352538760441,0.0,nan,20
qen3,True,True,0.0,pim,21,64,0.004820352538760441,0.0,nan,21
qen3,True,True,0.0,pim,22,64,0.004820352538760441,0.0,nan,22
qen3,True,True,0.0,pim,23,64,0.004820352538760441,0.0,nan,23
qen3,True,True,0.0,pim,24,64,0.004820352538760441,0.0,nan,24
qen3,True,True,0.0,pim,25,64,0.004820352538760441,0.0,nan,25
qen3,True,True,0.0,pim,26,64,0.004820352538760441,0.0,nan,26
qen3,True,True,0.0,pim,27,64,0.004820352538760441,0.0,nan,27
qen3,True,True,0.0,pim,28,64,0.004820397649697649,0.0,nan,28
qen3,True,True,0.0,pim,29,64,0.004820397649697649,0.0,nan,29
qen3,True,True,0.0,pim,30,64,0.004820397649697649,0.0,nan,30
qen3,True,True,0.0,pim,31,64,0.004820397649697649,0.0,nan,31
qen3,True,True,0.0,pim,32,64,0.004820397649697649,0.0,nan,32
qen3,True,True,0.0,pim,33,64,0.004820397649697649,0.0,nan,33
qen3,True,True,0.0,pim,34,64,0.004820397649697649,0.0,nan,34
qen3,True,True,0.0,pim,35,64,0.004820397649697649,0.0,nan,35
qen3,True,True,0.0,pim,36,64,0.004820397649697649,0.0,nan,36
qen3,True,True,0.0,pim,37,64,0.004820397649697649,0.0,nan,37
qen3,True,True,0.0,pim,38,64,0.004820442760634857,0.0,nan,38
qen3,True,True,0.0,pim,39,64,0.004820442760634857,0.0,nan,39
qen3,True,True,0.0,pim,40,64,0.004820442760634857,0.0,nan,40
qen3,True,True,0.0,pim,41,64,0.004820442760634857,0.0,nan,41
qen3,True,True,0.0,pim,42,64,0.004820442760634857,0.0,nan,42
qen3,True,True,0.0,pim,43,64,0.004820442760634857,0.0,nan,43
qen3,True,True,0.0,pim,44,64,0.004820442760634857,0.0,nan,44
qen3,True,True,0.0,pim,45,64,0.004820442760634857,0.0,nan,45
qen3,True,True,0.0,pim,46,64,0.004820442760634857,0.0,nan,46
qen3,True,True,0.0,pim,47,64,0.004820442760634857,0.0,nan,47
qen3,True,True,0.0,pim,48,64,0.0048204878715720646,0.0,nan,48
qen3,True,True,0.0,pim,49,64,0.0048204878715720646,0.0,nan,49
qen3,True,True,0.0,pim,50,64,0.0048204878715720646,0.0,nan,50
qen3,True,True,0.0,pim,51,64,0.0048204878715720646,0.0,nan,51
qen3,True,True,0.0,pim,52,64,0.0048204878715720646,0.0,nan,52
qen3,True,True,0.0,pim,53,64,0.0048204878715720646,0.0,nan,53
qen3,True,True,0.0,pim,54,64,0.0048204878715720646,0.0,nan,54
qen3,True,True,0.0,pim,55,64,0.0048204878715720646,0.0,nan,55
qen3,True,True,0.0,pim,56,64,0.0048204878715720646,0.0,nan,56
qen3,True,True,0.0,pim,57,64,0.0048204878715720646,0.0,nan,57
qen3,True,True,0.0,pim,58,64,0.0048205329825092725,0.0,nan,58
qen3,True,True,0.0,pim,59,64,0.0048205329825092725,0.0,nan,59
qen3,True,True,0.0,pim,60,64,0.0048205329825092725,0.0,nan,60
qen3,True,True,0.0,pim,61,64,0.0048205329825092725,0.0,nan,61
qen3,True,True,0.0,pim,62,64,0.0048205329825092725,0.0,nan,62
qen3,True,True,0.0,pim,63,64,0.0048205329825092725,0.0,nan,63
qen3,True,True,0.0,pim,64,64,0.0048205329825092725,0.0,nan,0
