model,sparse_enable,scheduling_enable,qps,hardware_name,iteration,request_batch_size,iteration_latency,average_utilization,normalized_variance,scheduling_remainder
qwen3,True,True,8.0,gpu,1,256,0.012399387343288042,0,0,0
qwen3,True,True,8.0,gpu,2,253,0.012376421791351438,0,0,0
qwen3,True,True,8.0,gpu,3,265,0.01261658117711922,0,0,0
qwen3,True,True,8.0,gpu,4,269,0.0126990554594526,0,0,0
qwen3,True,True,8.0,gpu,5,277,0.012912499957274092,0,0,0
qwen3,True,True,8.0,gpu,6,280,0.01304329696197519,0,0,0
qwen3,True,True,8.0,gpu,7,286,0.013167120498481025,0,0,0
qwen3,True,True,8.0,gpu,8,294,0.013355745519130593,0,0,0
qwen3,True,True,8.0,gpu,9,297,0.013428943070314735,0,0,0
qwen3,True,True,8.0,gpu,10,304,0.013571154978300696,0,0,0
qwen3,True,True,8.0,gpu,11,306,0.013612829744865558,0,0,0
qwen3,True,True,8.0,gpu,12,311,0.01385854360885842,0,0,0
qwen3,True,True,8.0,gpu,13,318,0.014081705011733,0,0,0
qwen3,True,True,8.0,gpu,14,330,0.014293321495569406,0,0,0
qwen3,True,True,8.0,gpu,15,336,0.01442215065759191,0,0,0
qwen3,True,True,8.0,gpu,16,338,0.014476417316641937,0,0,0
qwen3,True,True,8.0,gpu,17,344,0.014634420556568242,0,0,0
qwen3,True,True,8.0,gpu,18,349,0.014745493425301794,0,0,0
qwen3,True,True,8.0,gpu,19,346,0.014767778607002145,0,0,0
qwen3,True,True,8.0,gpu,20,350,0.01486360882183,0,0,0
qwen3,True,True,8.0,gpu,21,347,0.014863759160847322,0,0,0
qwen3,True,True,8.0,gpu,22,351,0.01499810743989013,0,0,0
qwen3,True,True,8.0,gpu,23,353,0.015054655392343168,0,0,0
qwen3,True,True,8.0,gpu,24,355,0.015114988358311762,0,0,0
qwen3,True,True,8.0,gpu,25,354,0.015160174385292486,0,0,0
qwen3,True,True,8.0,gpu,26,364,0.015350850315952857,0,0,0
qwen3,True,True,8.0,gpu,27,362,0.015326970226839055,0,0,0
qwen3,True,True,8.0,gpu,28,357,0.015295640676492916,0,0,0
qwen3,True,True,8.0,gpu,29,360,0.015380003326524446,0,0,0
qwen3,True,True,8.0,gpu,30,363,0.015453421494845174,0,0,0
qwen3,True,True,8.0,gpu,31,361,0.015451686172820573,0,0,0
qwen3,True,True,8.0,gpu,32,361,0.015468833434361812,0,0,0
qwen3,True,True,8.0,gpu,33,362,0.015525526470670266,0,0,0
qwen3,True,True,8.0,gpu,34,361,0.015584488913387517,0,0,0
qwen3,True,True,8.0,gpu,35,368,0.015781499918520753,0,0,0
qwen3,True,True,8.0,gpu,36,371,0.015887787620723664,0,0,0
qwen3,True,True,8.0,gpu,37,372,0.015915628482645727,0,0,0
qwen3,True,True,8.0,gpu,38,371,0.01591947804466697,0,0,0
qwen3,True,True,8.0,gpu,39,374,0.015964132693919723,0,0,0
qwen3,True,True,8.0,gpu,40,374,0.015941680458813,0,0,0
qwen3,True,True,8.0,gpu,41,382,0.016095906061124262,0,0,0
qwen3,True,True,8.0,gpu,42,384,0.01618553514240862,0,0,0
qwen3,True,True,8.0,gpu,43,387,0.016305600162566783,0,0,0
qwen3,True,True,8.0,gpu,44,389,0.016344140940400886,0,0,0
qwen3,True,True,8.0,gpu,45,393,0.016422935104474533,0,0,0
qwen3,True,True,8.0,gpu,46,388,0.016340849078601755,0,0,0
qwen3,True,True,8.0,gpu,47,395,0.016522917189122015,0,0,0
qwen3,True,True,8.0,gpu,48,396,0.01649109341016697,0,0,0
qwen3,True,True,8.0,gpu,49,395,0.016483660347022595,0,0,0
qwen3,True,True,8.0,gpu,50,393,0.01648190427396689,0,0,0
qwen3,True,True,8.0,gpu,51,392,0.016449825435412443,0,0,0
qwen3,True,True,8.0,gpu,52,398,0.016556939335775206,0,0,0
qwen3,True,True,8.0,gpu,53,396,0.016495110769662775,0,0,0
qwen3,True,True,8.0,gpu,54,399,0.01659142872289458,0,0,0
qwen3,True,True,8.0,gpu,55,396,0.016596131724311746,0,0,0
qwen3,True,True,8.0,gpu,56,396,0.01663855323057924,0,0,0
qwen3,True,True,8.0,gpu,57,397,0.01674039751858129,0,0,0
qwen3,True,True,8.0,gpu,58,400,0.016815110518721647,0,0,0
qwen3,True,True,8.0,gpu,59,405,0.01690490755563113,0,0,0
qwen3,True,True,8.0,gpu,60,400,0.01679893889213886,0,0,0
qwen3,True,True,8.0,gpu,61,403,0.016859116849845857,0,0,0
qwen3,True,True,8.0,gpu,62,404,0.016813704792416083,0,0,0
qwen3,True,True,8.0,gpu,63,401,0.0167777214514398,0,0,0
qwen3,True,True,8.0,gpu,64,404,0.016825861766159307,0,0,0
qwen3,True,True,8.0,gpu,65,404,0.016859076661246256,0,0,0
qwen3,True,True,8.0,gpu,66,403,0.01684948163545458,0,0,0
qwen3,True,True,8.0,gpu,67,402,0.016866244091259662,0,0,0
qwen3,True,True,8.0,gpu,68,401,0.01686248573306254,0,0,0
qwen3,True,True,8.0,gpu,69,397,0.01679803757194172,0,0,0
qwen3,True,True,8.0,gpu,70,396,0.01680362771114947,0,0,0
qwen3,True,True,8.0,gpu,71,400,0.01691507169418747,0,0,0
qwen3,True,True,8.0,gpu,72,398,0.016922861277985844,0,0,0
qwen3,True,True,8.0,gpu,73,395,0.016904555088142394,0,0,0
qwen3,True,True,8.0,gpu,74,397,0.016969463271979433,0,0,0
qwen3,True,True,8.0,gpu,75,398,0.01702606133743825,0,0,0
qwen3,True,True,8.0,gpu,76,397,0.017054423810832647,0,0,0
qwen3,True,True,8.0,gpu,77,398,0.017066416754126828,0,0,0
qwen3,True,True,8.0,gpu,78,399,0.017091517946216588,0,0,0
qwen3,True,True,8.0,gpu,79,399,0.01714056361777529,0,0,0
qwen3,True,True,8.0,gpu,80,402,0.01728418395872305,0,0,0
qwen3,True,True,8.0,gpu,81,400,0.017280379840463326,0,0,0
qwen3,True,True,8.0,gpu,82,402,0.017313693473425443,0,0,0
qwen3,True,True,8.0,gpu,83,405,0.017280558780863934,0,0,0
qwen3,True,True,8.0,gpu,84,405,0.017406109789042203,0,0,0
qwen3,True,True,8.0,gpu,85,405,0.01743269239886924,0,0,0
qwen3,True,True,8.0,gpu,86,410,0.017545065512734888,0,0,0
qwen3,True,True,8.0,gpu,87,407,0.017511794775028598,0,0,0
qwen3,True,True,8.0,gpu,88,415,0.017612290081563165,0,0,0
qwen3,True,True,8.0,gpu,89,414,0.017596272561023227,0,0,0
qwen3,True,True,8.0,gpu,90,412,0.01756242452737582,0,0,0
qwen3,True,True,8.0,gpu,91,415,0.0176691417350082,0,0,0
qwen3,True,True,8.0,gpu,92,413,0.017570495082023834,0,0,0
qwen3,True,True,8.0,gpu,93,413,0.017619089594903194,0,0,0
qwen3,True,True,8.0,gpu,94,416,0.017717578532969725,0,0,0
qwen3,True,True,8.0,gpu,95,418,0.01778702855258168,0,0,0
qwen3,True,True,8.0,gpu,96,423,0.017870979899709167,0,0,0
qwen3,True,True,8.0,gpu,97,426,0.01797184329759086,0,0,0
qwen3,True,True,8.0,gpu,98,423,0.017829732992286847,0,0,0
qwen3,True,True,8.0,gpu,99,428,0.01782426159791718,0,0,0
qwen3,True,True,8.0,gpu,100,433,0.018016629322744126,0,0,0
qwen3,True,True,8.0,gpu,101,432,0.018014961414031996,0,0,0
qwen3,True,True,8.0,gpu,102,430,0.017937043561123984,0,0,0
qwen3,True,True,8.0,gpu,103,432,0.018012124968912566,0,0,0
qwen3,True,True,8.0,gpu,104,429,0.017988555307565855,0,0,0
qwen3,True,True,8.0,gpu,105,439,0.01819735323250717,0,0,0
qwen3,True,True,8.0,gpu,106,446,0.018352148010790863,0,0,0
qwen3,True,True,8.0,gpu,107,443,0.01825420971334703,0,0,0
qwen3,True,True,8.0,gpu,108,447,0.018275280582054274,0,0,0
