model,sparse_enable,scheduling_enable,qps,length,request,hw,energy_qkv,energy_spat_score_context,energy_spat_similarity,energy_spat_softmax,energy_proj,energy_comm,energy_norm,energy_moe,energy_ffn,energy_scheduling,energy_promotion,energy_balance,energy_sum,energy_mem_energy,energy_compute_energy,latency_qkv,latency_spat_score_context,latency_spat_similarity,latency_spat_softmax,latency_proj,latency_comm,latency_norm,latency_moe,latency_ffn,latency_scheduling,latency_promotion,latency_balance,latency_sum
qen3,True,True,0.0,2048,64,pim,36.06125754449923,8.439419979694083,36.06125754449923,8.572976505815044,15.258097979228175,15.299492236492817,2.3082174303436838,1359.9251587975439,0,0,0.0031327256576,0.0,1481.9258780181449,1193.7292487961306,288.1966292217934,0.006305426359176636,0.000337790697813034,0.006305426359176636,0.00034313634387217457,0.0026607513427734375,0.022604166666666654,1.73225998878479e-05,0.27013078797608614,0,0,1.1653173714876175e-06,0.0,0.30870480834545316
