model,sparse_enable,scheduling_enable,qps,length,request,hw,energy_qkv,energy_spat_score_context,energy_spat_similarity,energy_spat_softmax,energy_proj,energy_comm,energy_norm,energy_moe,energy_ffn,energy_scheduling,energy_promotion,energy_balance,energy_sum,energy_mem_energy,energy_compute_energy,latency_qkv,latency_spat_score_context,latency_spat_similarity,latency_spat_softmax,latency_proj,latency_comm,latency_norm,latency_moe,latency_ffn,latency_scheduling,latency_promotion,latency_balance,latency_sum
llama4,True,True,0.0,1024,64,pim,1.8067749863423996,0.1447225933824,1.0441415766835198,0.2894451867648,1.2926221025280002,1.54228752384,0.2326832087039999,77.5807110217729,4.3077651136512,0,0,0,88.2411533136692,70.80523915591635,17.295160074239934,0.0003129243850708008,1.3902172213420272e-05,0.0004212703175354004,2.7804344426840544e-05,0.00022351741790771484,0.0022786458333333335,1.7462298274040222e-06,0.015584228094667196,0.0007378170266747475,0,0,0,0.019601855821656862
llama4,True,True,0.0,1024,64,pim,1.8067749863423996,0.14637852979199995,1.0449279123456,0.2927570595839999,1.2926221025280002,1.54228752384,0.2326832087039999,93.40075329454106,4.3077651136512,0,0,0,104.06694973132826,83.91251988971443,20.012889422438246,0.0003129243850708008,1.4061242836760357e-05,0.0004227496925354005,2.8122485673520714e-05,0.00022351741790771484,0.0022786458333333335,1.7462298274040222e-06,0.018803926650434732,0.0007378170266747475,0,0,0,0.02282351096429442
