model,sparse_enable,scheduling_enable,qps,length,request,hw,energy_qkv,energy_spat_score_context,energy_spat_similarity,energy_spat_softmax,energy_proj,energy_comm,energy_norm,energy_moe,energy_ffn,energy_scheduling,energy_promotion,energy_balance,energy_sum,energy_mem_energy,energy_compute_energy,latency_qkv,latency_spat_score_context,latency_spat_similarity,latency_spat_softmax,latency_proj,latency_comm,latency_norm,latency_moe,latency_ffn,latency_scheduling,latency_promotion,latency_balance,latency_sum
qwen,True,False,2.5,1024,256,gpu,144.2123289618028,760.8087445346715,475.38871925211146,125.7978499537305,62.46192144973803,244.79187578388422,36.931478885498755,4981.832709494417,0,0,0,0,6832.225628317747,4273.782425511886,2293.302943498254,0.019866943359375,1.421318553600002,0.1286325454711914,0.0040280818939208984,0.008514404296875,0.36166666666666947,5.543231964111328e-05,1.3756153732538223,0,0,0,0,3.319698000861505
qwen,True,False,2.5,1024,256,gpu,144.2123289618028,760.8087445346715,475.38871925211146,125.7978499537305,62.46192144973803,244.79187578388422,36.931478885498755,4981.832709494417,0,0,0,0,6832.225628317747,4273.782425511886,2293.302943498254,0.019866943359375,1.421318553600002,0.1286325454711914,0.0040280818939208984,0.008514404296875,0.36166666666666947,5.543231964111328e-05,1.3756153732538223,0,0,0,0,3.319698000861505
qwen,True,False,2.5,1024,256,gpu,144.2123289618028,760.8087445346715,475.38871925211146,125.7978499537305,62.46192144973803,244.79187578388422,36.931478885498755,4981.832709494417,0,0,0,0,6832.225628317747,4273.782425511886,2293.302943498254,0.019866943359375,1.421318553600002,0.1286325454711914,0.0040280818939208984,0.008514404296875,0.36166666666666947,5.543231964111328e-05,1.3756153732538223,0,0,0,0,3.319698000861505
qwen,True,False,2.5,1024,256,gpu,144.2123289618028,760.8087445346715,475.38871925211146,125.7978499537305,62.46192144973803,244.79187578388422,36.931478885498755,4981.832709494417,0,0,0,0,6832.225628317747,4273.782425511886,2293.302943498254,0.019866943359375,1.421318553600002,0.1286325454711914,0.0040280818939208984,0.008514404296875,0.36166666666666947,5.543231964111328e-05,1.3756153732538223,0,0,0,0,3.319698000861505
qwen,True,False,2.5,1024,256,gpu,288.42465792360576,1310.9323636032511,819.1092058459171,216.68826101796856,124.92384289947773,489.5837515677625,73.86295777099596,10032.612367920507,0,0,0,0,13356.137408538796,8348.2281088343,4550.666952190452,0.03973388671875,2.4489987724000004,0.22152107083820738,0.006938417955097975,0.01702880859375,0.7233333333333483,0.00011086463928222656,2.7725306153297424,0,0,0,0,6.230195769808185
