model,sparse_enable,scheduling_enable,qps,length,request,hw,energy_qkv,energy_spat_score_context,energy_spat_similarity,energy_spat_softmax,energy_proj,energy_comm,energy_norm,energy_moe,energy_ffn,energy_scheduling,energy_promotion,energy_balance,energy_sum,energy_mem_energy,energy_compute_energy,latency_qkv,latency_spat_score_context,latency_spat_similarity,latency_spat_softmax,latency_proj,latency_comm,latency_norm,latency_moe,latency_ffn,latency_scheduling,latency_promotion,latency_balance,latency_sum
qwen3,True,True,0.0,1024,64,pim,0.5547885776076799,0.033784636999999965,0.04278292774912,0.08682759124992,0.23840778092544,0.2390545661952,0.036065897349119996,21.248830606213055,0,0,0,0,22.480542584289527,18.57163051035685,4.302477301338561,9.700655937194824e-05,0.023949360634879995,0.00015651512500000002,3.475304310995852e-06,4.157423973083496e-05,0.0003531901041666667,2.7066562324762344e-07,0.004220793562126346,0,0,0,0,0.028822186195210032
qwen3,True,True,0.0,1024,64,pim,161.99133668835336,70.2845445183897,161.99133668835336,70.2845445183897,69.75317738520599,122.39593789194211,18.465739442749378,7599.027615993032,0,0,0.0062654513152,0.0,8274.194233126407,6583.5634187326095,1690.6308143955646,0.02483367919921875,0.002813163155224174,0.02483367919921875,0.002813163155224174,0.01064300537109375,0.18083333333333473,6.92903995513916e-05,1.493208110332489,0,0,2.330634742975235e-06,0.0,1.740047424145359
