model,sparse_enable,scheduling_enable,qps,length,request,hw,energy_qkv,energy_spat_score_context,energy_spat_similarity,energy_spat_softmax,energy_proj,energy_comm,energy_norm,energy_moe,energy_ffn,energy_scheduling,energy_promotion,energy_balance,energy_sum,energy_mem_energy,energy_compute_energy,latency_qkv,latency_spat_score_context,latency_spat_similarity,latency_spat_softmax,latency_proj,latency_comm,latency_norm,latency_moe,latency_ffn,latency_scheduling,latency_promotion,latency_balance,latency_sum
llama4,True,True,4,1024,64,pim,92.50687930073049,11.358427957804828,56.985348766432864,22.672433715609593,66.18225164943308,78.96512122060811,11.91338028564493,4107.130098377184,220.5575738189428,0,0.0125309026304,0.0,4668.271515092306,3744.972621595434,913.6163522656072,0.016021728515625,3.758679847109704,0.028201374257812453,0.0021779327653348446,0.011444091796875,0.1166666666666638,8.940696716308594e-05,0.8253872394561768,0.03777623176574707,0,4.66126948595047e-06,0.0,4.796444519301154
llama4,True,True,4,1024,64,pim,93.9522992898044,21.22412449812484,66.61147535081464,42.40506051624955,67.21634933145552,80.19895123968011,12.099526852608133,4445.518072225527,224.0037859098638,0,0.01126153846784,0.0,5053.229645214408,4050.1389509990213,984.473800624945,0.01627206802368164,3.6487458943802062,0.04507701401184075,0.004073465242981911,0.011622905731201172,0.11848958333333036,9.080395102500916e-05,0.8940920233726501,0.03836648538708687,0,4.189088940620422e-06,0.0,4.776830243434057
